index,rating
index_2141,5
index_2142,1
index_2143,5
index_2144,4
index_2145,2
index_2146,2
index_2147,2
index_2148,3
index_2149,4
index_2150,2
index_2151,1
index_2152,4
index_2153,3
index_2154,5
index_2155,1
index_2156,1
index_2157,1
index_2158,4
index_2159,3
index_2160,5
index_2161,4
index_2162,1
index_2163,2
index_2164,3
index_2165,4
index_2166,1
index_2167,1
index_2168,3
index_2169,3
index_2170,4
index_2171,5
index_2172,2
index_2173,5
index_2174,2
index_2175,3
index_2176,3
index_2177,3
index_2178,3
index_2179,4
index_2180,5
index_2181,3
index_2182,3
index_2183,2
index_2184,4
index_2185,2
index_2186,2
index_2187,4
index_2188,3
index_2189,1
index_2190,3
index_2191,2
index_2192,5
index_2193,5
index_2194,1
index_2195,3
index_2196,3
index_2197,5
index_2198,1
index_2199,4
index_2200,1
index_2201,5
index_2202,3
index_2203,2
index_2204,5
index_2205,3
index_2206,3
index_2207,3
index_2208,1
index_2209,1
index_2210,2
index_2211,5
index_2212,1
index_2213,5
index_2214,1
index_2215,3
index_2216,3
index_2217,3
index_2218,2
index_2219,1
index_2220,1
index_2221,2
index_2222,3
index_2223,5
index_2224,2
index_2225,5
index_2226,2
index_2227,2
index_2228,2
index_2229,1
index_2230,1
index_2231,4
index_2232,5
index_2233,2
index_2234,3
index_2235,5
index_2236,5
index_2237,1
index_2238,3
index_2239,3
index_2240,1
index_2241,5
index_2242,3
index_2243,3
index_2244,3
index_2245,1
index_2246,3
index_2247,3
index_2248,2
index_2249,5
index_2250,5
index_2251,5
index_2252,5
index_2253,3
index_2254,4
index_2255,4
index_2256,4
index_2257,5
index_2258,4
index_2259,4
index_2260,4
index_2261,5
index_2262,1
index_2263,4
index_2264,1
index_2265,4
index_2266,2
index_2267,1
index_2268,5
index_2269,1
index_2270,3
index_2271,4
index_2272,1
index_2273,2
index_2274,3
index_2275,3
index_2276,1
index_2277,5
index_2278,4
index_2279,4
index_2280,4
index_2281,1
index_2282,2
index_2283,1
index_2284,5
index_2285,4
index_2286,5
index_2287,5
index_2288,5
index_2289,5
index_2290,4
index_2291,4
index_2292,3
index_2293,4
index_2294,5
index_2295,4
index_2296,1
index_2297,3
index_2298,3
index_2299,3
index_2300,2
index_2301,3
index_2302,5
index_2303,5
index_2304,4
index_2305,3
index_2306,1
index_2307,2
index_2308,1
index_2309,3
index_2310,1
index_2311,4
index_2312,1
index_2313,3
index_2314,4
index_2315,1
index_2316,1
index_2317,2
index_2318,5
index_2319,1
index_2320,4
index_2321,1
index_2322,3
index_2323,4
index_2324,4
index_2325,5
index_2326,2
index_2327,2
index_2328,1
index_2329,3
index_2330,1
index_2331,2
index_2332,5
index_2333,1
index_2334,4
index_2335,2
index_2336,1
index_2337,5
index_2338,4
index_2339,1
index_2340,5
index_2341,3
index_2342,4
index_2343,4
index_2344,3
index_2345,3
index_2346,3
index_2347,1
index_2348,2
index_2349,2
index_2350,4
index_2351,1
index_2352,2
index_2353,4
index_2354,4
index_2355,5
index_2356,1
index_2357,1
index_2358,5
index_2359,2
index_2360,4
index_2361,4
index_2362,4
index_2363,4
index_2364,3
index_2365,2
index_2366,4
index_2367,1
index_2368,3
index_2369,1
index_2370,2
index_2371,2
index_2372,5
index_2373,2
index_2374,5
index_2375,4
index_2376,4
index_2377,4
index_2378,1
index_2379,1
index_2380,2
index_2381,2
index_2382,3
index_2383,3
index_2384,3
index_2385,1
index_2386,1
index_2387,1
index_2388,3
index_2389,1
index_2390,5
index_2391,4
index_2392,1
index_2393,1
index_2394,2
index_2395,3
index_2396,2
index_2397,3
index_2398,2
index_2399,3
index_2400,1
index_2401,1
index_2402,1
index_2403,4
index_2404,1
index_2405,4
index_2406,5
index_2407,4
index_2408,2
index_2409,5
index_2410,3
index_2411,2
index_2412,5
index_2413,5
index_2414,4
index_2415,5
index_2416,5
index_2417,3
index_2418,5
index_2419,1
index_2420,2
index_2421,4
index_2422,2
index_2423,1
index_2424,1
index_2425,4
index_2426,4
index_2427,4
index_2428,3
index_2429,1
index_2430,5
index_2431,5
index_2432,1
index_2433,1
index_2434,4
index_2435,3
index_2436,5
index_2437,5
index_2438,1
index_2439,2
index_2440,1
index_2441,1
index_2442,3
index_2443,3
index_2444,2
index_2445,4
index_2446,1
index_2447,3
index_2448,5
index_2449,4
index_2450,4
index_2451,5
index_2452,2
index_2453,2
index_2454,1
index_2455,1
index_2456,4
index_2457,3
index_2458,2
index_2459,3
index_2460,5
index_2461,2
index_2462,5
index_2463,1
index_2464,4
index_2465,4
index_2466,1
index_2467,3
index_2468,5
index_2469,1
index_2470,5
index_2471,4
index_2472,5
index_2473,1
index_2474,4
index_2475,2
index_2476,4
index_2477,1
index_2478,5
index_2479,1
index_2480,2
index_2481,2
index_2482,1
index_2483,1
index_2484,5
index_2485,1
index_2486,1
index_2487,5
index_2488,5
index_2489,3
index_2490,4
index_2491,5
index_2492,1
index_2493,5
index_2494,1
index_2495,1
index_2496,1
index_2497,1
index_2498,2
index_2499,1
index_2500,3
index_2501,5
index_2502,2
index_2503,1
index_2504,1
index_2505,3
index_2506,4
index_2507,2
index_2508,4
index_2509,1
index_2510,5
index_2511,5
index_2512,1
index_2513,3
index_2514,4
index_2515,5
index_2516,1
index_2517,2
index_2518,5
index_2519,1
index_2520,3
index_2521,1
index_2522,2
index_2523,5
index_2524,2
index_2525,5
index_2526,3
index_2527,2
index_2528,2
index_2529,1
index_2530,2
index_2531,4
index_2532,1
index_2533,2
index_2534,3
index_2535,5
index_2536,2
index_2537,5
index_2538,1
index_2539,1
index_2540,1
index_2541,1
index_2542,2
index_2543,2
index_2544,1
index_2545,3
index_2546,1
index_2547,3
index_2548,1
index_2549,1
index_2550,3
index_2551,2
index_2552,5
index_2553,1
index_2554,3
index_2555,5
index_2556,3
index_2557,5
index_2558,4
index_2559,1
index_2560,4
index_2561,5
index_2562,5
index_2563,5
index_2564,1
index_2565,5
index_2566,1
index_2567,4
index_2568,3
index_2569,5
index_2570,4
index_2571,1
index_2572,4
index_2573,5
index_2574,3
index_2575,1
index_2576,3
index_2577,1
index_2578,5
index_2579,1
index_2580,2
index_2581,1
index_2582,1
index_2583,4
index_2584,4
index_2585,1
index_2586,1
index_2587,5
index_2588,2
index_2589,5
index_2590,1
index_2591,1
index_2592,1
index_2593,5
index_2594,2
index_2595,1
index_2596,3
index_2597,4
index_2598,1
index_2599,5
index_2600,2
index_2601,1
index_2602,1
index_2603,2
index_2604,4
index_2605,3
index_2606,5
index_2607,3
index_2608,1
index_2609,1
index_2610,4
index_2611,4
index_2612,1
index_2613,4
index_2614,2
index_2615,4
index_2616,4
index_2617,3
index_2618,4
index_2619,5
index_2620,1
index_2621,3
index_2622,4
index_2623,5
index_2624,2
index_2625,1
index_2626,3
index_2627,1
index_2628,3
index_2629,1
index_2630,2
index_2631,2
index_2632,1
index_2633,4
index_2634,1
index_2635,1
index_2636,4
index_2637,2
index_2638,4
index_2639,5
index_2640,1
index_2641,2
index_2642,1
index_2643,2
index_2644,2
index_2645,4
index_2646,5
index_2647,2
index_2648,3
index_2649,4
index_2650,5
index_2651,1
index_2652,1
index_2653,1
index_2654,4
index_2655,3
index_2656,5
index_2657,2
index_2658,5
index_2659,2
index_2660,1
index_2661,1
index_2662,1
index_2663,1
index_2664,4
index_2665,2
index_2666,1
index_2667,2
index_2668,3
index_2669,3
index_2670,1
index_2671,3
index_2672,2
index_2673,1
index_2674,1
index_2675,2
index_2676,4
index_2677,4
index_2678,4
index_2679,1
index_2680,5
index_2681,4
index_2682,1
index_2683,2
index_2684,2
index_2685,5
index_2686,3
index_2687,2
index_2688,4
index_2689,5
index_2690,1
index_2691,5
index_2692,1
index_2693,3
index_2694,4
index_2695,3
index_2696,4
index_2697,2
index_2698,5
index_2699,4
index_2700,3
index_2701,5
index_2702,5
index_2703,3
index_2704,4
index_2705,3
index_2706,4
index_2707,5
index_2708,1
index_2709,3
index_2710,3
index_2711,4
index_2712,2
index_2713,5
index_2714,4
index_2715,1
index_2716,1
index_2717,3
index_2718,5
index_2719,3
index_2720,5
index_2721,4
index_2722,4
index_2723,3
index_2724,5
index_2725,1
index_2726,2
index_2727,5
index_2728,2
index_2729,3
index_2730,4
index_2731,5
index_2732,2
index_2733,5
index_2734,1
index_2735,1
index_2736,1
index_2737,2
index_2738,2
index_2739,3
index_2740,2
index_2741,2
index_2742,5
index_2743,1
index_2744,3
index_2745,2
index_2746,1
index_2747,1
index_2748,4
index_2749,3
index_2750,5
index_2751,4
index_2752,4
index_2753,4
index_2754,5
index_2755,4
index_2756,5
index_2757,5
index_2758,1
index_2759,5
index_2760,2
index_2761,1
index_2762,1
index_2763,2
index_2764,4
index_2765,2
index_2766,1
index_2767,2
index_2768,4
index_2769,1
index_2770,1
index_2771,4
index_2772,1
index_2773,2
index_2774,3
index_2775,1
index_2776,3
index_2777,4
index_2778,4
index_2779,3
index_2780,3
index_2781,3
index_2782,1
index_2783,5
index_2784,1
index_2785,1
index_2786,4
index_2787,2
index_2788,5
index_2789,2
index_2790,2
index_2791,2
index_2792,1
index_2793,5
index_2794,1
index_2795,1
index_2796,3
index_2797,1
index_2798,1
index_2799,5
index_2800,1
index_2801,4
index_2802,1
index_2803,2
index_2804,1
index_2805,1
index_2806,1
index_2807,1
index_2808,1
index_2809,5
index_2810,2
index_2811,1
index_2812,2
index_2813,3
index_2814,3
index_2815,1
index_2816,1
index_2817,4
index_2818,2
index_2819,4
index_2820,2
index_2821,5
index_2822,1
index_2823,1
index_2824,2
index_2825,2
index_2826,1
index_2827,5
index_2828,3
index_2829,3
index_2830,5
index_2831,4
index_2832,4
index_2833,4
index_2834,5
index_2835,4
index_2836,2
index_2837,4
index_2838,3
index_2839,2
index_2840,4
index_2841,3
index_2842,4
index_2843,1
index_2844,1
index_2845,1
index_2846,2
index_2847,3
index_2848,1
index_2849,5
index_2850,4
index_2851,5
index_2852,3
index_2853,3
index_2854,3
index_2855,4
index_2856,1
index_2857,1
index_2858,4
index_2859,5
index_2860,3
index_2861,1
index_2862,3
index_2863,1
index_2864,1
index_2865,5
index_2866,3
index_2867,3
index_2868,1
index_2869,5
index_2870,5
index_2871,5
index_2872,4
index_2873,2
index_2874,3
index_2875,1
index_2876,2
index_2877,4
index_2878,1
index_2879,2
index_2880,4
index_2881,4
index_2882,5
index_2883,2
index_2884,2
index_2885,4
index_2886,4
index_2887,5
index_2888,3
index_2889,3
index_2890,5
index_2891,2
index_2892,2
index_2893,3
index_2894,1
index_2895,1
index_2896,3
index_2897,4
index_2898,5
index_2899,4
index_2900,5
index_2901,1
index_2902,2
index_2903,3
index_2904,4
index_2905,5
index_2906,3
index_2907,4
index_2908,5
index_2909,4
index_2910,4
index_2911,1
index_2912,2
index_2913,1
index_2914,3
index_2915,4
index_2916,5
index_2917,1
index_2918,3
index_2919,1
index_2920,1
index_2921,5
index_2922,2
index_2923,4
index_2924,4
index_2925,5
index_2926,1
index_2927,5
index_2928,5
index_2929,4
index_2930,3
index_2931,2
index_2932,5
index_2933,2
index_2934,5
index_2935,1
index_2936,1
index_2937,3
index_2938,2
index_2939,5
index_2940,1
index_2941,4
index_2942,2
index_2943,3
index_2944,1
index_2945,3
index_2946,5
index_2947,4
index_2948,5
index_2949,1
index_2950,5
index_2951,3
index_2952,1
index_2953,5
index_2954,5
index_2955,5
index_2956,4
index_2957,1
index_2958,1
index_2959,1
index_2960,3
index_2961,2
index_2962,1
index_2963,3
index_2964,5
index_2965,4
index_2966,5
index_2967,5
index_2968,4
index_2969,4
index_2970,1
index_2971,1
index_2972,4
index_2973,2
index_2974,3
index_2975,5
index_2976,3
index_2977,1
index_2978,1
index_2979,5
index_2980,2
index_2981,3
index_2982,4
index_2983,1
index_2984,1
index_2985,1
index_2986,1
index_2987,3
index_2988,3
index_2989,2
index_2990,1
index_2991,3
index_2992,4
index_2993,1
index_2994,1
index_2995,4
index_2996,5
index_2997,3
index_2998,1
index_2999,1
index_3000,2
index_3001,3
index_3002,4
index_3003,4
index_3004,5
index_3005,5
index_3006,4
index_3007,4
index_3008,5
index_3009,1
index_3010,2
index_3011,4
index_3012,4
index_3013,2
index_3014,5
index_3015,4
index_3016,5
index_3017,4
index_3018,2
index_3019,5
index_3020,4
index_3021,3
index_3022,5
index_3023,3
index_3024,3
index_3025,3
index_3026,4
index_3027,2
index_3028,1
index_3029,1
index_3030,1
index_3031,4
index_3032,1
index_3033,5
index_3034,1
index_3035,2
index_3036,5
index_3037,3
index_3038,2
index_3039,5
index_3040,2
index_3041,5
index_3042,3
index_3043,5
index_3044,1
index_3045,5
index_3046,4
index_3047,2
index_3048,5
index_3049,5
index_3050,1
index_3051,5
index_3052,4
index_3053,5
index_3054,5
index_3055,3
index_3056,5
index_3057,3
index_3058,1
index_3059,5
index_3060,2
index_3061,3
index_3062,4
index_3063,1
index_3064,5
index_3065,2
index_3066,1
index_3067,5
index_3068,4
index_3069,2
index_3070,2
index_3071,3
index_3072,4
index_3073,1
index_3074,1
index_3075,3
index_3076,5
index_3077,1
index_3078,4
index_3079,1
index_3080,4
index_3081,1
index_3082,1
index_3083,5
index_3084,4
index_3085,1
index_3086,3
index_3087,4
index_3088,1
index_3089,5
index_3090,4
index_3091,4
index_3092,3
index_3093,5
index_3094,2
index_3095,1
index_3096,5
index_3097,5
index_3098,3
index_3099,3
index_3100,2
index_3101,4
index_3102,4
index_3103,1
index_3104,3
index_3105,3
index_3106,5
index_3107,4
index_3108,1
index_3109,1
index_3110,1
index_3111,1
index_3112,5
index_3113,3
index_3114,4
index_3115,3
index_3116,1
index_3117,5
index_3118,3
index_3119,4
index_3120,1
index_3121,1
index_3122,3
index_3123,5
index_3124,4
index_3125,5
index_3126,1
index_3127,5
index_3128,4
index_3129,3
index_3130,1
index_3131,3
index_3132,1
index_3133,3
index_3134,5
index_3135,3
index_3136,2
index_3137,4
index_3138,1
index_3139,2
index_3140,4
index_3141,5
index_3142,5
index_3143,5
index_3144,2
index_3145,1
index_3146,2
index_3147,5
index_3148,5
index_3149,4
index_3150,4
index_3151,1
index_3152,3
index_3153,1
index_3154,1
index_3155,1
index_3156,5
index_3157,5
index_3158,3
index_3159,4
index_3160,3
index_3161,1
index_3162,5
index_3163,2
index_3164,4
index_3165,5
index_3166,2
index_3167,1
index_3168,5
index_3169,3
index_3170,1
index_3171,2
index_3172,4
index_3173,1
index_3174,5
index_3175,4
index_3176,1
index_3177,5
index_3178,3
index_3179,4
index_3180,4
index_3181,1
index_3182,4
index_3183,3
index_3184,5
index_3185,5
index_3186,4
index_3187,2
index_3188,5
index_3189,1
index_3190,4
index_3191,2
index_3192,4
index_3193,3
index_3194,3
index_3195,4
index_3196,3
index_3197,5
index_3198,1
index_3199,3
index_3200,5
index_3201,2
index_3202,5
index_3203,4
index_3204,4
index_3205,5
index_3206,1
index_3207,5
index_3208,2
index_3209,2
index_3210,3
index_3211,3
index_3212,2
index_3213,5
index_3214,5
index_3215,2
index_3216,3
index_3217,5
index_3218,4
index_3219,4
index_3220,2
index_3221,4
index_3222,4
index_3223,4
index_3224,3
index_3225,5
index_3226,4
index_3227,1
index_3228,5
index_3229,1
index_3230,3
index_3231,5
index_3232,3
index_3233,4
index_3234,2
index_3235,5
index_3236,1
index_3237,2
index_3238,5
index_3239,3
index_3240,5
index_3241,5
index_3242,2
index_3243,4
index_3244,1
index_3245,2
index_3246,2
index_3247,2
index_3248,5
index_3249,3
index_3250,3
index_3251,3
index_3252,5
index_3253,1
index_3254,1
index_3255,1
index_3256,2
index_3257,4
index_3258,1
index_3259,5
index_3260,3
index_3261,5
index_3262,1
index_3263,5
index_3264,2
index_3265,2
index_3266,5
index_3267,1
index_3268,4
index_3269,4
index_3270,5
index_3271,5
index_3272,4
index_3273,1
index_3274,2
index_3275,1
index_3276,5
index_3277,5
index_3278,3
index_3279,4
index_3280,1
index_3281,2
index_3282,2
index_3283,3
index_3284,2
index_3285,2
index_3286,4
index_3287,1
index_3288,4
index_3289,5
index_3290,1
index_3291,3
index_3292,2
index_3293,4
index_3294,2
index_3295,1
index_3296,3
index_3297,2
index_3298,3
index_3299,1
index_3300,1
index_3301,5
index_3302,2
index_3303,2
index_3304,3
index_3305,2
index_3306,5
index_3307,3
index_3308,5
index_3309,5
index_3310,2
index_3311,2
index_3312,2
index_3313,4
index_3314,3
index_3315,2
index_3316,4
index_3317,4
index_3318,2
index_3319,1
index_3320,2
index_3321,1
index_3322,3
index_3323,5
index_3324,1
index_3325,2
index_3326,2
index_3327,5
index_3328,2
index_3329,1
index_3330,2
index_3331,1
index_3332,3
index_3333,3
index_3334,5
index_3335,5
index_3336,5
index_3337,2
index_3338,5
index_3339,5
index_3340,2
index_3341,4
index_3342,3
index_3343,1
index_3344,1
index_3345,1
index_3346,5
index_3347,5
index_3348,5
index_3349,4
index_3350,2
index_3351,2
index_3352,5
index_3353,2
index_3354,3
index_3355,4
index_3356,5
index_3357,4
index_3358,1
index_3359,1
index_3360,4
index_3361,2
index_3362,4
index_3363,5
index_3364,1
index_3365,5
index_3366,2
index_3367,3
index_3368,3
index_3369,1
index_3370,3
index_3371,1
index_3372,5
index_3373,5
index_3374,2
index_3375,5
index_3376,2
index_3377,4
index_3378,1
index_3379,3
index_3380,3
index_3381,4
index_3382,2
index_3383,1
index_3384,2
index_3385,2
index_3386,1
index_3387,2
index_3388,1
index_3389,3
index_3390,1
index_3391,5
index_3392,1
index_3393,5
index_3394,2
index_3395,1
index_3396,5
index_3397,2
index_3398,2
index_3399,3
index_3400,1
index_3401,2
index_3402,3
index_3403,5
index_3404,4
index_3405,5
index_3406,2
index_3407,2
index_3408,3
index_3409,2
index_3410,5
index_3411,2
index_3412,5
index_3413,5
index_3414,1
index_3415,3
index_3416,2
index_3417,1
index_3418,3
index_3419,4
index_3420,1
index_3421,1
index_3422,1
index_3423,3
index_3424,1
index_3425,5
index_3426,2
index_3427,3
index_3428,1
index_3429,1
index_3430,4
index_3431,2
index_3432,1
index_3433,5
index_3434,5
index_3435,3
index_3436,2
index_3437,5
index_3438,3
index_3439,5
index_3440,2
index_3441,4
index_3442,4
index_3443,4
index_3444,2
index_3445,2
index_3446,5
index_3447,1
index_3448,1
index_3449,5
index_3450,4
index_3451,1
index_3452,3
index_3453,3
index_3454,3
index_3455,4
index_3456,4
index_3457,5
index_3458,1
index_3459,3
index_3460,3
index_3461,5
index_3462,4
index_3463,2
index_3464,3
index_3465,5
index_3466,2
index_3467,4
index_3468,4
index_3469,3
index_3470,1
index_3471,1
index_3472,4
index_3473,3
index_3474,3
index_3475,2
index_3476,4
index_3477,1
index_3478,4
index_3479,2
index_3480,2
index_3481,5
index_3482,3
index_3483,4
index_3484,2
index_3485,1
index_3486,5
index_3487,5
index_3488,4
index_3489,4
index_3490,5
index_3491,1
index_3492,2
index_3493,5
index_3494,3
index_3495,5
index_3496,4
index_3497,2
index_3498,3
index_3499,1
index_3500,4
index_3501,5
index_3502,3
index_3503,2
index_3504,3
index_3505,4
index_3506,2
index_3507,4
index_3508,2
index_3509,5
index_3510,3
index_3511,3
index_3512,3
index_3513,1
index_3514,4
index_3515,1
index_3516,3
index_3517,3
index_3518,3
index_3519,2
index_3520,3
index_3521,1
index_3522,1
index_3523,2
index_3524,4
index_3525,5
index_3526,4
index_3527,5
index_3528,5
index_3529,2
index_3530,2
index_3531,4
index_3532,4
index_3533,1
index_3534,1
index_3535,2
index_3536,4
index_3537,4
index_3538,4
index_3539,4
index_3540,1
index_3541,1
index_3542,1
index_3543,1
index_3544,1
index_3545,1
